,,37.345,,,視線移動距離算定,,,,,,,,,,,,,,,,,,,,,
,No,視線観測時刻（秒）,格子番号,滞在時間（秒）,便宜的変換,視線移動距離,滞在時間の合計（秒）,,格子番号の位置,,,,,,,,,,刻み,4,ｃｍ,,,,,
開始時刻,1,0.198,9.9,0.462,,,54.285,,,1,2,3,4,5,6,7,8,,,以上,未満,累積,頻度,%,,
,2,0.66,3.4,0.066,34,,,,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,,1,0,4,0,0,0,,
,3,0.726,4.4,0.198,44,6.72,,,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,,2,4,8,25,25,64.1025641,,
,4,0.924,5.5,0.066,55,10.03856097,,,3,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,,3,8,12,36,11,28.20512821,,
,5,0.99,5.6,0.363,56,7.4575,,,2,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,,4,12,16,37,1,2.564102564,,
,6,1.353,4.5,0.264,45,10.03856097,,,1,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,,5,16,20,38,1,2.564102564,,
,7,1.617,0,0.132,0,,,,,,,,,,,,,,6,20,24,39,1,2.564102564,,
,8,1.749,2.1,0.132,21,,,,目視時間の分布（秒）,,12.639,,,,,,,,7,24,28,39,0,0,,
,9,1.881,9.9,8.151,99,,,,,1,2,3,4,5,6,7,8,,8,28,32,39,0,0,,
,10,10.032,0,0.957,0,,,,5,0,0.198,0.429,0.165,0.429,0.825,0,0,,9,32,36,39,0,0,,
,11,10.989,2.3,0.033,23,,,,4,0.198,1.485,0.198,0.33,0.396,0.066,0,0,,10,36,40,39,0,0,,
,12,11.022,9.9,14.52,99,,,,3,0.231,4.422,0.825,0.297,0,0.297,0,0,,11,40,44,39,0,0,,
,13,25.542,2.2,0.264,22,,,,2,0.132,1.254,0.264,0,0,0.198,0,0,,12,44,48,39,0,0,,
,14,25.806,9.9,0.528,99,,,,1,0,0,0,0,0,0,0,0,,13,48,52,39,0,0,,
,15,26.334,3.4,0.066,34,,,,,,,,,,,,,,14,52,56,39,0,0,,
,16,26.4,4.5,0.099,45,10.03856097,,,目視時間の分布（%）,,100,,,,,,,,15,56,60,39,0,0,,
,17,26.499,0,0.363,0,,,,,1,2,3,4,5,6,7,8,,16,60,64,39,0,0,,
,18,26.862,5.2,0.165,52,,,,5,0.0,1.6,3.4,1.3,3.4,6.5,0.0,0.0,,17,64,68,39,0,0,,
,19,27.027,4.2,0.231,42,6.72,,,4,1.6,11.7,1.6,2.6,3.1,0.5,0.0,0.0,,18,68,72,39,0,0,,
,20,27.258,3.2,0.165,32,6.72,,,3,1.8,35.0,6.5,2.3,0.0,2.3,0.0,0.0,,19,72,76,39,0,0,,
,21,27.423,0,0.132,0,,,,2,1.0,9.9,2.1,0.0,0.0,1.6,0.0,0.0,,20,76,80,39,0,0,,
,22,27.555,9.9,3.597,99,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,100,,
,23,31.152,0,0.033,0,,,,,,,,,,,,,,,,,,,,,
,24,31.185,4.2,0.099,42,,,,目視時間の分布ランキング,,,,,,,,,,,,,,,,,
,25,31.284,5.2,0.033,52,6.72,,,,1,2,3,4,5,6,7,8,,,,,,,,,
,26,31.317,5.3,0.099,53,7.4575,,,5,21,14,7,18,6,4,21,21,,,,,,,,,
,27,31.416,0,0.396,0,,,,4,14,2,16,9,8,20,21,21,,,,,,,,,
,28,31.812,5.3,0.165,53,,,,3,13,1,5,10,21,11,21,21,,,,,,,,,
,29,31.977,4.1,0.132,41,16.35896161,,,2,19,3,12,21,21,16,21,21,,,,,,,,,
,30,32.109,3.1,0.066,31,6.72,,,1,21,21,21,21,21,21,21,21,,,,,,,,,
,31,32.175,3.2,0.066,32,7.4575,,,,,,,,,,,,,,,,,,,,
,32,32.241,2.3,0.165,23,10.03856097,,,,,,,,,,,,,,,,,,,,
,33,32.406,2.2,0.099,22,7.4575,,,目視個所Ｔｏｐ　No.1,3.2,1,,5.1,21,,,,,,,,,,,,
,34,32.505,9.9,4.455,99,,,,目視個所Ｔｏｐ　No.2,4.2,2,,4.1,14,,,,,,,,,,,,
,35,36.96,2.2,0.198,22,,,,目視個所Ｔｏｐ　No.3,2.2,3,,3.1,13,,,,,,,,,,,,
,36,37.158,3.2,2.277,32,6.72,,,目視個所Ｔｏｐ　No.4,5.6,4,,2.1,19,,,,,,,,,,,,
,37,39.435,2.3,0.066,23,10.03856097,,,目視個所Ｔｏｐ　No.5,3.3,5,,1.1,21,,,,,,,,,,,,
,38,39.501,3.3,0.165,33,6.72,,,目視個所（累積ではない）,20,,,5.2,14,,,,,,,,,,,,
,39,39.666,9.9,0.528,99,,,,非目視個所,20,,,4.2,2,,,,,,,,,,,,
,40,40.194,3.2,0.495,32,,,,合計,40,,,3.2,1,,,,,,,,,,,,
,41,40.689,3.1,0.165,31,7.4575,,,,,,,2.2,3,,,,,,,,,,,,
,42,40.854,2.2,0.231,22,10.03856097,,,,,,,1.2,21,,,,,,,,,,,,
,43,41.085,4.4,0.132,44,20.07712193,,,,,,,5.3,7,,,,,,,,,,,,
,44,41.217,4.5,0.033,45,7.4575,,,,,,,4.3,16,,,,,1,2,3,4,5,6,7,8
,45,41.25,5.6,0.033,56,10.03856097,,,,,,,3.3,5,,,,5,21,14,7,18,6,4,21,21
,46,41.283,0,0.396,0,,,,,,,,2.3,12,,,,4,14,2,16,9,8,20,21,21
,47,41.679,9.9,1.089,99,,,,,,,,1.3,21,,,,3,13,1,5,10,21,11,21,21
,48,42.768,3.6,0.297,36,,,,,,,,5.4,18,,,,2,19,3,12,21,21,16,21,21
,49,43.065,2.6,0.198,26,6.72,,,,,,,4.4,9,,,,1,21,21,21,21,21,21,21,21
,50,43.263,9.9,1.089,99,,,,,,,,3.4,10,,,,,,,,,,,,
,51,44.352,4.6,0.066,46,,,,,,,,2.4,21,,,,,,,,,,,,
,52,44.418,5.6,0.429,56,6.72,,,,,,,1.4,21,,,,,,,,,,,,
,53,44.847,9.9,0.891,99,,,,,,,,5.5,6,,,,,,,,,,,,
,54,45.738,4.1,0.066,41,,,,,,,,4.5,8,,,,,,,,,,,,
,55,45.804,3.2,0.033,32,10.03856097,,,,,,,3.5,21,,,,,,,,,,,,
,56,45.837,3.3,0.231,33,7.4575,,,,,,,2.5,21,,,,,,,,,,,,
,57,46.068,3.4,0.165,34,7.4575,,,,,,,1.5,21,,,,,,,,,,,,
,58,46.233,3.3,0.429,33,7.4575,,,,,,,5.6,4,,,,,,,,,,,,
,59,46.662,3.2,0.33,32,7.4575,,,,,,,4.6,20,,,,,,,,,,,,
,60,46.992,0,3.069,0,,,,,,,,3.6,11,,,,,,,,,,,,
,61,50.061,5.4,0.132,54,,,,,,,,2.6,16,,,,,,,,,,,,
,62,50.193,5.3,0.033,53,7.4575,,,,,,,1.6,21,,,,,,,,,,,,
,63,50.226,4.2,0.099,42,10.03856097,,,,,,,5.7,21,,,,,,,,,,,,
,64,50.325,2.2,0.462,22,13.44,,,,,,,4.7,21,,,,,,,,,,,,
,65,50.787,3.2,0.066,32,6.72,,,,,,,3.7,21,,,,,,,,,,,,
,66,50.853,4.2,0.693,42,6.72,,,,,,,2.7,21,,,,,,,,,,,,
,67,51.546,5.3,0.132,53,10.03856097,,,,,,,1.7,21,,,,,,,,,,,,
,68,51.678,0,0.264,0,,,,,,,,5.8,21,,,,,,,,,,,,
,69,51.942,5.5,0.363,55,,,,,,,,4.8,21,,,,,,,,,,,,
,70,52.305,5.4,0.033,54,7.4575,,,,,,,3.8,21,,,,,,,,,,,,
,71,52.338,4.3,0.198,43,10.03856097,,,,,,,2.8,21,,,,,,,,,,,,
,72,52.536,4.2,0.363,42,7.4575,,,,,,,1.8,21,,,,,,,,,,,,
,73,52.899,3.2,0.858,32,6.72,,,,,,総計,40,,,,,,,,,,,,,
,74,53.757,9.9,0.462,99,,,,,,,,,,,,,,,,,,,,,
,75,54.219,3.2,0.132,32,,,,,,,,,,,,,,,,,,,,,
,76,54.351,0.0 ,0.132,0,,,,,,,,,,,,,,,,,,,,,
,77,54.483,9.9,1.573,99,,,,,,,,,,,,,,,,,,,,,
,78,56.056,9.9,,99,,,,,,,,,,,,,,,,,,,,,
,観測時間［秒］,54.285,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,最少移動距離,6.72,,,,,,,,,,,,,,,,,,,,
,任意個所の最大目視時間［s］,,,14.52,最大移動距離,20.08,,,,,,,,,,,,,,,,,,,,
,任意個所の目視時間の標準偏差,,,1.97,平均移動距離,8.66,,,,,,,,,,,,,,,,,,,,
,,,,,距離標準偏差,2.76,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,原本再生時間,54.719,秒,,9.9のカウント数,11,,,,,,,,,,,,,,,,,,,,
,観察時間,54.285,秒,,9.9の秒数,35.772,,,,,,,,,,,,,,,,,,,,
,観察割合,0.992,,,0のカウント数,10,,,,,,,,,,,,,,,,,,,,
,,,,,0の秒数,5.874,,,,,,,,,,,,,,,,,,,,
,総ロスト時間［秒］,41.646,,原本再生に占める9.9の割合,,0.654,,,,,,,,,,,,,,,,,,,,
,原本再生に占めるロスト割合,0.761,,観察時間に占める9.9の割合,,0.659,,,,,,,,,,,,,,,,,,,,
,観察時間に占めるロスト割合,0.767,,原本再生に占める0の割合,,0.107,,,,,,,,,,,,,,,,,,,,
,,,,観察時間に占める0の割合,,0.108,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,チェックデジット,12.639,,,,,,,,,,,,,,,,,,,,,
,,,,OK,12.639,,,,,,,,,,,,,,,,,,,,,
,,,,,12.639,,,,,,,,,,,,,,,,,,,,,
